timestamp_ns,frame,x,y,z,velocity,range,azimuth,elevation,snr,rcs
1744031118267920727,3,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031118267920727,3,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031118267920727,3,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031118267920727,3,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118267920727,3,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031118267920727,3,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031118267920727,3,0.025,0.264,0.000,-1.216,0.265,0.094,0.000,0.000,-83.086
1744031118267920727,3,-0.066,0.256,0.000,-1.216,0.265,-0.253,0.000,0.000,-83.086
1744031118267920727,3,105923774830358822912.000,6485.961,0.000,-0.000,105923774830358822912.000,1.571,0.000,0.000,741.000
1744031118267920727,3,-0.032,0.000,0.000,-0.000,0.032,-1.571,0.000,0.000,-100.000
1744031118267920727,3,0.000,0.000,-0.000,-0.000,0.000,1.571,-1.549,0.000,-100.000
1744031118267920727,3,-94957.477,0.000,-0.000,-0.000,94957.477,-1.571,-0.000,0.000,139.101
1744031118267920727,3,0.000,-0.000,0.000,0.000,0.000,3.142,0.000,0.000,-100.000
1744031118267920727,3,-0.000,-0.000,-0.000,-0.000,0.000,-2.356,-0.001,0.000,-100.000
1744031118267920727,3,0.000,0.000,0.000,0.000,0.000,0.766,0.660,0.000,-100.000
1744031118372819526,4,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031118372819526,4,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031118372819526,4,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031118372819526,4,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031118372819526,4,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031118372819526,4,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031118372819526,4,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031118372819526,4,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031118372819526,4,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031118372819526,4,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031118372819526,4,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031118372819526,4,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031118372819526,4,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031118372819526,4,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031118372819526,4,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031118372819526,4,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118372819526,4,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031118372819526,4,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031118372819526,4,-0.574,2.222,0.000,1.216,2.295,-0.253,0.000,0.000,-45.572
1744031118372819526,4,37778931862957161709568.000,2313292.399,-26048735477760.000,0.000,37778931862957161709568.000,1.571,-0.000,0.000,843.090
1744031118372819526,4,37778931862957161709568.000,7069079095751775092736.000,27398855596875710464.000,0.000,38434624008376132042752.000,1.386,0.001,0.000,843.389
1744031118372819526,4,-0.000,-99898112.000,0.000,37778931862957161709568.000,99898112.000,-3.142,0.000,0.000,259.982
1744031118372819526,4,0.000,0.000,0.000,37778931862957161709568.000,0.000,0.000,0.000,0.000,-100.000
1744031118372819526,4,-0.000,0.000,-0.000,890071256901952100305804984320.000,0.000,-1.571,-0.000,0.000,-100.000
1744031118372819526,4,-80841389386878250047766528.000,4950107437.563,-0.000,0.000,80841389386878250047766528.000,-1.571,-0.000,0.000,976.305
1744031118372819526,4,0.000,-84536257.330,-1380581852477345331412992.000,-52952471197599137792.000,1380581852477345331412992.000,3.142,-1.571,0.000,905.602
1744031118372819526,4,0.000,-0.000,-0.000,-27455524091919750660096.000,0.000,3.142,-0.000,0.000,-100.000
1744031118372819526,4,-0.000,-0.000,-0.000,-0.000,0.000,-1.572,-0.001,0.000,-100.000
1744031118372819526,4,-0.000,-0.000,-0.000,-0.000,0.000,-3.141,-1.571,0.000,-100.000
1744031118372819526,4,-40667055646016510807941054464.000,2490138976382.071,0.000,0.000,40667055646016510807941054464.000,-1.571,0.000,0.000,1084.370
1744031118477800377,5,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031118477800377,5,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031118477800377,5,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031118477800377,5,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031118477800377,5,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031118477800377,5,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031118477800377,5,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031118477800377,5,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031118477800377,5,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031118477800377,5,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031118477800377,5,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031118477800377,5,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031118477800377,5,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031118477800377,5,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031118477800377,5,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031118477800377,5,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118477800377,5,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031118477800377,5,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031118477800377,5,-0.574,2.222,0.000,1.216,2.295,-0.253,0.000,0.000,-45.572
1744031118477800377,5,0.000,-1.216,-0.066,0.256,1.217,3.142,-0.054,0.000,-56.583
1744031118477800377,5,0.000,-1.216,-0.154,0.267,1.225,3.142,-0.126,0.000,-56.470
1744031118477800377,5,-0.000,-99898112.000,0.000,37778931862957161709568.000,99898112.000,-3.142,0.000,0.000,259.982
1744031118477800377,5,0.000,0.000,0.000,37778931862957161709568.000,0.000,0.000,0.000,0.000,-100.000
1744031118477800377,5,-0.000,0.000,-0.000,890071256901952100305804984320.000,0.000,-1.571,-0.000,0.000,-100.000
1744031118477800377,5,-80841389386878250047766528.000,4950107437.563,-0.000,0.000,80841389386878250047766528.000,-1.571,-0.000,0.000,976.305
1744031118477800377,5,0.000,-0.000,0.000,0.000,0.000,3.142,0.000,0.000,-100.000
1744031118477800377,5,0.000,-0.000,0.000,0.000,0.000,3.142,0.000,0.000,-100.000
1744031118477800377,5,-0.000,-0.000,-0.000,-0.000,0.000,-3.141,-1.571,0.000,-100.000
1744031118477800377,5,2.009,152222586139446781935616.000,152222586139446748381184.000,37185109417430876160.000,215275245817912319016960.000,0.000,0.785,0.000,873.320
1744031118582625297,6,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031118582625297,6,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031118582625297,6,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031118582625297,6,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031118582625297,6,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031118582625297,6,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031118582625297,6,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031118582625297,6,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031118582625297,6,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031118582625297,6,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031118582625297,6,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031118582625297,6,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031118582625297,6,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031118582625297,6,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031118582625297,6,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118582625297,6,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031118582625297,6,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031118582625297,6,0.025,0.264,0.000,-1.216,0.265,0.094,0.000,0.000,-83.086
1744031118582625297,6,-0.066,0.256,0.000,-1.216,0.265,-0.253,0.000,0.000,-83.086
1744031118582625297,6,-1.216,-0.270,0.150,0.000,1.254,-1.790,0.120,0.000,-56.065
1744031118582625297,6,-1.216,-0.177,0.306,0.000,1.266,-1.715,0.244,0.000,-55.906
1744031118582625297,6,-6232557056.000,0.000,-0.000,333301871419697686311916801692916514816.000,6232557056.000,-1.571,-0.000,0.000,331.787
1744031118582625297,6,-0.000,0.000,-0.000,890071256901952100305804984320.000,0.000,-1.571,-0.000,0.000,-100.000
1744031118582625297,6,0.000,-0.000,0.000,0.000,0.000,3.142,0.000,0.000,-100.000
1744031118582625297,6,0.000,0.000,0.000,0.000,0.000,0.785,0.658,0.000,-100.000
1744031118582625297,6,-0.000,-0.000,-0.000,-0.000,0.000,-3.141,-1.571,0.000,-100.000
1744031118687718390,7,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031118687718390,7,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031118687718390,7,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031118687718390,7,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031118687718390,7,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031118687718390,7,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031118687718390,7,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031118687718390,7,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031118687718390,7,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031118687718390,7,-0.574,2.222,0.000,0.000,2.295,-0.253,0.000,0.000,-45.572
1744031118687718390,7,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031118687718390,7,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031118687718390,7,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031118687718390,7,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031118687718390,7,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031118687718390,7,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118687718390,7,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031118687718390,7,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031118687718390,7,-0.574,2.222,0.000,1.216,2.295,-0.253,0.000,0.000,-45.572
1744031118687718390,7,0.000,-1.216,-0.066,0.256,1.217,3.142,-0.054,0.000,-56.583
1744031118687718390,7,0.000,-1.216,-0.154,0.267,1.225,3.142,-0.126,0.000,-56.470
1744031118687718390,7,-0.000,-99898112.000,0.000,37778931862957161709568.000,99898112.000,-3.142,0.000,0.000,259.982
1744031118687718390,7,0.000,0.000,0.000,37778931862957161709568.000,0.000,0.000,0.000,0.000,-100.000
1744031118687718390,7,1922728700194290600131988610351104.000,117733177416084448.000,37778931862957157515264.000,0.000,1922728700194290600131988610351104.000,1.571,0.000,0.000,1271.357
1744031118687718390,7,-2313292.278,748.811,37778931862957161709568.000,0.000,37778931862957161709568.000,-1.570,1.571,0.000,843.090
1744031118687718390,7,0.000,37778931862957161709568.000,-0.000,-410327482368.000,37778931862957161709568.000,0.000,-0.000,0.000,843.090
1744031118687718390,7,0.000,37778931862957161709568.000,0.000,40564819207303340847894502572032.000,37778931862957161709568.000,0.000,0.000,0.000,843.090
1744031118687718390,7,0.000,0.000,0.000,0.000,0.000,0.934,0.429,0.000,-100.000
1744031118687718390,7,0.000,0.000,0.000,0.000,0.000,0.559,0.703,0.000,-100.000
1744031118792514045,8,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031118792514045,8,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031118792514045,8,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031118792514045,8,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031118792514045,8,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031118792514045,8,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031118792514045,8,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031118792514045,8,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031118792514045,8,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031118792514045,8,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031118792514045,8,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031118792514045,8,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031118792514045,8,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031118792514045,8,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031118792514045,8,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118792514045,8,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031118792514045,8,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031118792514045,8,-0.574,2.222,0.000,1.216,2.295,-0.253,0.000,0.000,-45.572
1744031118792514045,8,0.025,0.264,0.000,-1.216,0.265,0.094,0.000,0.000,-83.086
1744031118792514045,8,-65053302.324,17367175413398796.000,-283627498565145460564692008173568.000,0.000,283627498565145460564692008173568.000,-0.000,-1.571,0.000,1238.110
1744031118792514045,8,-0.000,105923774830358822912.000,0.000,0.000,105923774830358822912.000,-0.000,0.000,0.000,741.000
1744031118792514045,8,0.000,-0.000,0.000,-0.000,0.000,1.571,0.000,0.000,-100.000
1744031118792514045,8,-0.000,0.000,0.000,-0.000,0.000,-1.571,0.000,0.000,-100.000
1744031118792514045,8,-2112390123059412992.000,129.347,-0.000,172115958974888438753512128512.000,2112390123059412992.000,-1.571,-0.000,0.000,672.991
1744031118792514045,8,-0.905,0.000,-0.000,0.000,0.905,-1.571,-0.000,0.000,-61.728
1744031118792514045,8,0.000,0.000,0.000,0.000,0.000,0.785,0.597,0.000,-100.000
1744031118792514045,8,0.000,0.000,0.000,0.000,0.000,0.785,0.631,0.000,-100.000
1744031118897061835,9,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031118897061835,9,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031118897061835,9,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031118897061835,9,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031118897061835,9,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031118897061835,9,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031118897061835,9,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031118897061835,9,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031118897061835,9,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031118897061835,9,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031118897061835,9,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031118897061835,9,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031118897061835,9,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031118897061835,9,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031118897061835,9,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118897061835,9,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031118897061835,9,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031118897061835,9,0.025,0.264,0.000,-1.216,0.265,0.094,0.000,0.000,-83.086
1744031118897061835,9,-0.066,0.256,0.000,-1.216,0.265,-0.253,0.000,0.000,-83.086
1744031118897061835,9,-0.000,-0.000,0.000,0.000,0.000,-1.571,0.033,0.000,-100.000
1744031118897061835,9,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-100.000
1744031118897061835,9,-0.320,0.149,0.000,-1.216,0.353,-1.134,0.000,0.000,-78.089
1744031118897061835,9,-0.074,0.390,0.000,-1.216,0.397,-0.189,0.000,0.000,-76.043
1744031118897061835,9,0.374,0.000,-1.216,0.000,1.272,1.571,-1.272,0.000,-55.824
1744031118897061835,9,0.000,0.000,0.000,0.000,0.000,0.000,0.785,0.000,-100.000
1744031118897061835,9,0.000,0.000,0.000,0.000,0.000,0.934,0.426,0.000,-100.000
1744031119001844015,10,0.025,0.264,0.000,0.000,0.265,0.094,0.000,0.000,-83.086
1744031119001844015,10,-0.074,0.254,0.000,0.000,0.265,-0.285,0.000,0.000,-83.086
1744031119001844015,10,-0.164,0.262,0.000,0.000,0.309,-0.560,0.000,0.000,-80.408
1744031119001844015,10,-0.270,0.150,0.000,0.000,0.309,-1.065,0.000,0.000,-80.408
1744031119001844015,10,-0.177,0.306,0.000,0.000,0.353,-0.524,0.000,0.000,-78.089
1744031119001844015,10,-0.320,0.149,0.000,0.000,0.353,-1.134,0.000,0.000,-78.089
1744031119001844015,10,-0.087,0.388,0.000,0.000,0.397,-0.221,0.000,0.000,-76.043
1744031119001844015,10,-0.083,0.433,0.000,0.000,0.441,-0.189,0.000,0.000,-74.212
1744031119001844015,10,-0.248,0.365,0.000,0.000,0.441,-0.597,0.000,0.000,-74.212
1744031119001844015,10,0.025,0.264,0.000,1.216,0.265,0.094,0.000,0.000,-83.086
1744031119001844015,10,-0.074,0.254,0.000,1.216,0.265,-0.285,0.000,0.000,-83.086
1744031119001844015,10,-0.164,0.262,0.000,1.216,0.309,-0.560,0.000,0.000,-80.408
1744031119001844015,10,-0.270,0.150,0.000,1.216,0.309,-1.065,0.000,0.000,-80.408
1744031119001844015,10,-0.177,0.306,0.000,1.216,0.353,-0.524,0.000,0.000,-78.089
1744031119001844015,10,-0.320,0.149,0.000,1.216,0.353,-1.134,0.000,0.000,-78.089
1744031119001844015,10,-0.087,0.388,0.000,1.216,0.397,-0.221,0.000,0.000,-76.043
1744031119001844015,10,-0.083,0.433,0.000,1.216,0.441,-0.189,0.000,0.000,-74.212
1744031119001844015,10,-0.345,2.179,0.000,1.216,2.206,-0.157,0.000,0.000,-46.254
1744031119001844015,10,-0.574,2.222,0.000,1.216,2.295,-0.253,0.000,0.000,-45.572
1744031119001844015,10,0.000,-1.216,-0.066,0.256,1.217,3.142,-0.054,0.000,-56.583
1744031119001844015,10,0.000,-1.216,-0.154,0.267,1.225,3.142,-0.126,0.000,-56.470
1744031119001844015,10,-0.000,-99898112.000,0.000,37778931862957161709568.000,99898112.000,-3.142,0.000,0.000,259.982
1744031119001844015,10,0.000,0.000,0.000,37778931862957161709568.000,0.000,0.000,0.000,0.000,-100.000
1744031119001844015,10,1922728700194290600131988610351104.000,117733177416084448.000,37778931862957157515264.000,0.000,1922728700194290600131988610351104.000,1.571,0.000,0.000,1271.357
1744031119001844015,10,-2313292.278,748.811,37778931862957161709568.000,0.000,37778931862957161709568.000,-1.570,1.571,0.000,843.090
1744031119001844015,10,0.000,-0.000,0.000,0.000,0.000,3.142,0.000,0.000,-100.000
1744031119001844015,10,-0.000,-0.000,-0.000,-0.000,0.000,-2.356,-0.000,0.000,-100.000
